"","Acinar","Adipocyte","Alpha_cell","Beta_cell","Duct","Endothelium","Hepatocyte","Neuron","Oligodendrocyte","Vasc_endothelium","Amniotic_epithelial_cell","Amniotic_membrane","Aortic_smooth_muscle_cell","Astrocyte","Bronchial_epithelial_cell","CD14+_Monocytes","CD19+_B-cells","CD4+_T-cells","CD56+_NK-cells","CD8+_T-cells","Cardiac_fibroblast","Cardiac_muscle_cell","Chorionic_membrane","Choroid_plexus_epithelial_cell","Eosinophils","Epithelial_cell_of_alveolus_of_lung","Epithelial_cell_of_esophagus","Epithelial_cell_of_prostate","Epithelial_cell_of_proximal_tubule","Fibroblast","Iris_pigment_epithelial_cell","Kidney_epithelial_cell","Left_atrium","Liver","Mammary_epithelial_cell","Muscle","Neutrophils","Non-pigmented_ciliary_epithelial_cell","Omentum","Placental_chorionic_villi","Placental_decidua","Placental_mesenchyme","Placental_trophoblast","Renal_cortical_epithelial_cell","Skeletal_muscle_cell","Umbilical_cord","Bladder","Breast","Cervix","Colon","Esophagus","Head_and_kneck","Kidney","Lung","Testes","Prostate","Rectum","Mesenchyme","Skin","Stomach","Thyroid","Uterus"
"cg00499201",0.984042551593696,0.98345324278337,0.975314844070084,0.972678027571403,0.98753791315589,0.98169430284621,0.983097827062515,0.54023295133188,0.511989594195424,0.95813407313775,0.987714726816289,0.987513345546862,0.87562305038493,0.987834808444352,0.984865200239337,0.981456900659324,0.985180501787425,0.985063396572575,0.98383684827711,0.979914378319229,0.98170788880958,0.981736181347649,0.985422222188747,0.986592299771282,0.985147160743581,0.980336274767354,0.542157432078333,0.982737321515272,0.985670126899182,0.924515850560684,0.98680178447655,0.695020253144236,0.987451216596108,0.985120316985241,0.983391555326956,0.984186938078934,0.984612117076054,0.458582851416795,0.983022847715006,0.959328177198605,0.986651049020595,0.964927358419937,0.944472679094799,0.984992630874696,0.976685347279521,0.977851514682152,0.96697816148122,0.981118834492813,0.987134609824997,0.968479076116113,0.98590720462952,0.985917277122886,0.986159961412086,0.985920375409123,0.985013716692898,0.987442361334382,0.984337191759525,0.988483279885186,0.869839285580126,0.988414914141629,0.978047852332279,0.982498409601667
"cg00139947",0.988697981326089,0.681989515409431,0.983713723619406,0.982701252696364,0.989751762790178,0.985944112945837,0.984680318824823,0.976701288583597,0.986584917854872,0.955835442476525,0.990740878167317,0.988650393670812,0.985722692389767,0.990130822322157,0.988432362097469,0.906667265643211,0.97835488401762,0.984701900908017,0.981357088111949,0.983525102520228,0.985811501832309,0.988148385185564,0.985032678944789,0.986035213470984,0.9297589183009,0.985857159242844,0.990569360479277,0.988182129451979,0.990237397058224,0.988241754788698,0.990014836566313,0.988808118758143,0.943753525241731,0.982617723205929,0.779233313146523,0.855593315283406,0.83218140336494,0.985629924448287,0.817307300163333,0.976105296309358,0.988135958695584,0.972887410427844,0.978083838855143,0.987890923319431,0.987672126157353,0.976294189836996,0.935977769503827,0.762632300485977,0.918188472456806,0.98557447572279,0.969603329660413,0.931457528549517,0.982141365364171,0.925803085218294,0.960982824829011,0.982265270856955,0.981718836314349,0.960971169103521,0.976218778518178,0.980978912463802,0.931938050245071,0.956464260643481
"cg00386984",0.983338724200236,0.877974113435945,0.978030648489576,0.974162262491816,0.98066736977552,0.98419406256566,0.984424493289743,0.986139295121642,0.983440727890597,0.750378997873774,0.985940206473203,0.983702348057399,0.984018175745227,0.985095051069776,0.983770860106228,0.984437142252102,0.985390442759647,0.985401278883447,0.985108782210371,0.983490297742703,0.980155171998272,0.98441359076097,0.982138984281357,0.982775521259845,0.98575715903656,0.978154855853132,0.987111460228143,0.984743664770641,0.986700283318714,0.985919095346808,0.983646522802828,0.985693690989871,0.940100704370987,0.866297616376142,0.986213507242535,0.959876665626861,0.986124673102805,0.983434400011463,0.880649460521231,0.979667042842797,0.95406213751572,0.980476470546868,0.978851282630482,0.984501345860321,0.983167696684051,0.97801322591822,0.969165925895199,0.970623879671793,0.953519371260435,0.96966055588306,0.955330251109833,0.971959462259282,0.973984601251438,0.983957975955022,0.981543134925819,0.983523860257459,0.983144161069942,0.971217979173106,0.9828555705535,0.983508166182958,0.974208531073645,0.961942135926473
"cg00077566",0.987837282958201,0.989348435761583,0.979696326973361,0.977022576877616,0.972454545561816,0.985858074428927,0.981909623097436,0.971470183013536,0.980816313457641,0.970231604917916,0.987889659579806,0.984291507045134,0.933140181617895,0.987932177897404,0.986402708658946,0.983153781269313,0.98805356017194,0.989407242423391,0.985782635269651,0.985828904285316,0.98620852876273,0.991078985945836,0.967425199666532,0.987758389260813,0.981190496178835,0.987403973254807,0.990925088055777,0.98869859539329,0.990106374829783,0.985108002708096,0.990774377536845,0.984367815493364,0.986587193745978,0.91626453529826,0.987921222831881,0.934605764125843,0.987361446594792,0.989084249335966,0.928260048816896,0.977211698056628,0.988376033581289,0.982606020942711,0.979874247834656,0.988826949092963,0.984307114905125,0.984970733548102,0.987591782392749,0.978059056915482,0.85890311097111,0.989520505024776,0.990290999484837,0.97670555134511,0.978843415476963,0.964101377142902,0.987598749039503,0.982693248543316,0.923795311087196,0.994010773209958,0.990451446868153,0.98758830660248,0.980757175756879,0.962583805522246
"cg00464768",0.976595367019853,0.984138492927714,0.978497816589925,0.972646238203147,0.990715921862085,0.979209331561016,0.984294187571387,0.787966500903351,0.9892028120132,0.969963972879235,0.989062418307538,0.701466955036338,0.987400204934669,0.971063525026052,0.974604488193525,0.98503771481655,0.985787090486492,0.977763350381212,0.986754467107571,0.983032217356797,0.971127996117842,0.971790951669595,0.984583252495726,0.966813420705997,0.982313725956384,0.980386328891948,0.968679164648702,0.974983580209466,0.990431236376822,0.919176048400474,0.977698351942663,0.974842731584758,0.991124629558835,0.989404961126769,0.942188018899387,0.988420703383241,0.985180147907776,0.914283469836597,0.900274955750639,0.979773017834787,0.98497128744866,0.972350007893225,0.977743514147338,0.97808610808891,0.962655625508118,0.96612774961901,0.977307349972816,0.954121971003507,0.976688879027576,0.984496928786854,0.967030212011807,0.970873964010783,0.984922845226827,0.984611063169717,0.983933140268603,0.980741393710405,0.984212055866632,0.970329880488573,0.975628652248663,0.978056724120193,0.983493191364163,0.961901520133248
"cg00078759",0.977059446189285,0.685203733372755,0.966588409698663,0.963233910496889,0.977007848244713,0.979535501684242,0.986043341512269,0.979399633308057,0.979620949242544,0.949439310031495,0.937847500845232,0.979764944224891,0.753390316349867,0.963661623436614,0.946101846750636,0.98242117788627,0.978444086572184,0.98419629724359,0.952608101566388,0.958770664008531,0.957604742902185,0.977645301866002,0.848264269110116,0.976897122112468,0.983757355098058,0.973928493718826,0.931132267258009,0.963047388935961,0.973116315023882,0.959428640182461,0.982658678820627,0.977501056098139,0.803942719158633,0.910029085077658,0.965375491019852,0.912930394207523,0.983485067931249,0.976206359528805,0.763984917549339,0.824219786319939,0.953131019712287,0.808965939802185,0.887521215591162,0.977252542476534,0.9588141517835,0.936862676996134,0.899344356303021,0.888292613236856,0.800263923614487,0.941656089220311,0.932269063075798,0.927398476675311,0.660374129595962,0.903469658247743,0.756111749161174,0.926964871643645,0.925349970716917,0.825757266155668,0.955585932540528,0.895532276658665,0.845800888603519,0.852678958644396
"cg00270654",0.954021094827475,0.715066063029413,0.946462904633475,0.946540567582383,0.966761945270211,0.891815709519827,0.944974464762187,0.96152717020477,0.954426632281053,0.936253689888051,0.94656217599895,0.96698964492819,0.922209176573615,0.958893821428576,0.932738892684089,0.957516954853476,0.604201017097859,0.962216959389869,0.929020031098845,0.958939854275348,0.935610953550641,0.938479198451676,0.96727266994903,0.943300159615466,0.963196458484557,0.864498679666198,0.950060775344671,0.945884642484182,0.952591488389679,0.951966960564815,0.948290847253798,0.958976795833067,0.884215012350286,0.937534508781794,0.94622504055886,0.886827519574625,0.953911635904932,0.948055762533919,0.777911146643809,0.904443711412756,0.880412476633188,0.852157498649679,0.936885589707708,0.955826613176649,0.918142511471219,0.946952951391747,0.888814431564604,0.916454511461105,0.907969649317449,0.864008697422783,0.915071831112276,0.891341739559899,0.907941661087331,0.930040168640688,0.941055501379573,0.942009001530826,0.888729095634285,0.951122544913745,0.81326656405117,0.746398205038193,0.90758543142543,0.904457419730101
"cg00164837",0.960237282798953,0.859864659199229,0.925659141352915,0.950579438926592,0.972823857696149,0.960736019875009,0.974933068556438,0.980062662088593,0.966458094451544,0.769092821258306,0.987582578131979,0.950544138739699,0.975429293153193,0.96104248769342,0.950895325084642,0.976777495200305,0.838960088868351,0.936513927345035,0.961251841521393,0.953324221111877,0.946342701451757,0.973966603446315,0.942077039767479,0.965745834463424,0.982184522616307,0.982236855137061,0.970787335346296,0.951687327391917,0.983931104117493,0.97650166316861,0.986378627370466,0.939916808617474,0.870128178502123,0.895977854943501,0.812470103114964,0.906619416458608,0.975580110652126,0.851953534325986,0.832740280138193,0.973620686196849,0.738725192378578,0.969546146006034,0.963956589148283,0.963275936207428,0.978109514695831,0.938721297958133,0.9474700383497,0.891077457255619,0.886541688677263,0.948603256834709,0.960495302542941,0.926677589438103,0.896268999708662,0.969399117160824,0.944813244819103,0.976274170240991,0.934899023458406,0.841233339161312,0.946797825252945,0.843198983985376,0.960983615436849,0.933447459544166
"cg00340855",0.946515179780239,0.591267397417158,0.968796498255476,0.972695070070923,0.979365914026063,0.66571406507366,0.973096125419683,0.957167395672023,0.960536863207236,0.59702790274935,0.993963540367352,0.962241954282046,0.840114764940594,0.97246489302983,0.937853055753133,0.461504872288603,0.309965716972999,0.0770080763921395,0.218508596891582,0.0561030487463694,0.964423721766209,0.965889736477308,0.921435041932186,0.980029729578603,0.481123599270027,0.97057743900231,0.96055263474264,0.947376697781781,0.984249343212553,0.977081100708291,0.99465638728064,0.983753305376277,0.808776006048522,0.834735383300301,0.971042609821725,0.847906539617536,0.475853462706394,0.973853291090482,0.486893921951454,0.883434900161901,0.485271308538281,0.818943384137847,0.916858899877733,0.983302835714365,0.963727606288679,0.908498235384821,0.708693025791623,0.761743086543082,0.797735482307859,0.776474416718312,0.766495557113675,0.744100207513605,0.8643254737692,0.637356804954606,0.831296812897919,0.891903159630933,0.815905972892,0.7811027972674,0.635887860144719,0.605204185193724,0.852979885812034,0.808373132133229
"cg00158530",0.983885200962887,0.976085584678707,0.972617336171393,0.968594346974594,0.980652908686797,0.878388145007941,0.99308950416387,0.98300984989789,0.991627138112021,0.945129145614148,0.983922420473116,0.980536993589329,0.986715776249079,0.987439274231286,0.984384362164729,0.614483231365839,0.939866695908554,0.958235780655236,0.886798045527226,0.980788158638525,0.983336057588198,0.985352644543837,0.965521435740823,0.989912372255718,0.577765126948895,0.973746374506173,0.964591297880256,0.985519359974734,0.977061682410327,0.985324036419918,0.98304732904136,0.984443016421832,0.988253150982421,0.96202290888537,0.978685765093814,0.984811287695076,0.452292673887678,0.981433415299958,0.870676737812866,0.980128261503077,0.953820228178367,0.976090583871763,0.973339274734445,0.978838441283727,0.98713344934079,0.959481683846945,0.941445970926716,0.967290412752028,0.980269455372884,0.971609864495875,0.936775074991821,0.953920454251713,0.97682105940909,0.912938901544729,0.969582974736689,0.978100291955035,0.968737278540134,0.957100118881763,0.966627958755285,0.96785021447285,0.976648812757514,0.969737305472502
"cg00301679",0.991367889925324,0.986124995205615,0.978982357000345,0.97569937954829,0.981486841765429,0.970913637486571,0.985315704108897,0.426374713254629,0.960258872628757,0.947751170512749,0.985706225904518,0.955469739541467,0.97414626679415,0.978106567206961,0.948040005871132,0.973127901454924,0.976012017846232,0.981424008889889,0.977808259609956,0.97350398085308,0.974810400291108,0.97952365361263,0.961849342045097,0.972289697620938,0.981528197159272,0.964541876806962,0.967040877960307,0.971584945911007,0.981069002466876,0.977308648626132,0.98214638526441,0.927465842241618,0.983432546722434,0.989224881542185,0.953018731514575,0.980021841845298,0.977015408304631,0.944144857867251,0.899687631364112,0.945361960498235,0.981286036846034,0.933308599351713,0.941414384971235,0.977739470262658,0.970595980192316,0.936543778539609,0.975614834690035,0.881276904501489,0.874707206618816,0.986620479496018,0.978702809621769,0.96199844209319,0.982763334941625,0.987149027240091,0.982563197634107,0.979997258083766,0.978535527647022,0.982038083249028,0.992435352812241,0.985204725224121,0.986740997288015,0.928415819753577
"cg00001534",0.989137751745522,0.989061407386612,0.982101355513709,0.982098800010463,0.987604421044154,0.979536040971437,0.987623912430403,0.97937333443921,0.955316430772642,0.971842861668769,0.982616802320531,0.766687332856112,0.874379230338602,0.986929738599192,0.988049968320262,0.980583292752713,0.986498674805988,0.986562633517768,0.985210440975362,0.982998069502884,0.978921177196113,0.987294136613299,0.964757475105504,0.987893870840844,0.982440159796451,0.97932712024462,0.987863399828437,0.989266085971093,0.991836776789865,0.986719846548267,0.929429849850646,0.99061479163012,0.988046576893975,0.985435507336323,0.991026772361242,0.9697055000112,0.983614175397592,0.982582497574548,0.987838827961589,0.287779789644447,0.98429170245057,0.495437250406131,0.221917656388731,0.992412074742382,0.95945318173396,0.949543158194432,0.98588350019348,0.987629819647818,0.990702399990719,0.991003228579822,0.992936734734044,0.990723884224107,0.991994670987197,0.980393721811096,0.991150253709024,0.986314375964602,0.988430373099547,0.993787325361928,0.969495053850619,0.989000553278756,0.989663708422853,0.988234382103309
"cg00066925",0.97711857515999,0.99184780648083,0.968520482826896,0.981574518873302,0.990569848227213,0.989431123916328,0.939122607497485,0.989997436790536,0.994383182687734,0.985228938090633,0.995668131126607,0.990748083989049,0.839036959498053,0.987110786924933,0.992267050534901,0.991448626990439,0.992115167269651,0.99432987580302,0.992245900383476,0.991513126409391,0.982954691362774,0.988482932831144,0.907569657362811,0.98998062731239,0.991435560858828,0.971669807623347,0.994133134915152,0.98746190817457,0.992897019266519,0.872907105660527,0.990366746144601,0.994033923555255,0.995431931797564,0.993174643063912,0.992067020806795,0.994198191574788,0.993159108809156,0.989552083457848,0.99380601000401,0.397025410000968,0.85105492778068,0.574209849058302,0.337670220646651,0.989513384420305,0.989049234716344,0.983102423117676,0.989817148857464,0.991961545018774,0.991405689249929,0.990645734203619,0.989215399243603,0.991725323695762,0.99420643463692,0.989568435945744,0.992282631164618,0.991328242803789,0.989898903557543,0.996139201423431,0.90829352085071,0.992181885935547,0.985767316350578,0.990084953763628
"cg00237752",0.985379136455145,0.990613910458051,0.984021315156041,0.981092370005558,0.987318817178378,0.987042504987788,0.987011947603775,0.987951769036542,0.991017790822029,0.96729375549401,0.990356927247594,0.990875443752783,0.92139211923355,0.985057004270052,0.985578954806134,0.983053310194643,0.990454274426276,0.990904690677977,0.987520685833857,0.987846037460387,0.984974513754159,0.98698603768562,0.936724177959877,0.991226937810286,0.980665306058665,0.985553163430382,0.981637644530714,0.978585069063335,0.988112719449692,0.988464157868233,0.99112502466005,0.985422536960538,0.994075235011182,0.990953115264428,0.985709696071966,0.993206107382414,0.97955698134222,0.984318157063245,0.99121580597849,0.551489312810612,0.982034182184248,0.622928492460894,0.520321466343094,0.990343245197243,0.983847178025258,0.986282502699947,0.9880717676842,0.990711020297017,0.990864074978061,0.989176994037361,0.990428029490386,0.990205982418441,0.992369062407673,0.989637594843245,0.983613457995353,0.990831485302456,0.989514855908565,0.994334997785572,0.930656243954241,0.985838459646684,0.987411248656292,0.986968933038978
"cg00490648",0.976680392741692,0.971651757804478,0.968377072065985,0.962029032924742,0.972452891026653,0.978070552040152,0.935520996445674,0.972648870797908,0.96562662667217,0.965974997765905,0.985149499479134,0.976785266804912,0.949790002355046,0.979978436695335,0.97687969735822,0.979682827953954,0.983433812281178,0.984003689938682,0.981130533457555,0.97866767701264,0.974004831339116,0.978913556884212,0.838553791907542,0.979178788401751,0.982327058633088,0.974211047867963,0.9836060495317,0.98135055451409,0.981665043443987,0.964368485948407,0.98464597366123,0.984058399544614,0.980835859820891,0.977974944831149,0.982413363626987,0.977058777411534,0.982944017474456,0.979068463370158,0.979100142582825,0.32133864933262,0.899223170733166,0.515858315941985,0.235364364401158,0.979967793352397,0.974874547111675,0.971886373443837,0.956584429894376,0.980226895297603,0.981919388471087,0.974182197765003,0.960743762569248,0.980682700636478,0.984469362196737,0.974240680062416,0.975838877558762,0.982028081260056,0.976897717813557,0.983249806912354,0.982244836531992,0.979146091643393,0.98024084793705,0.978303440289269
"cg00276752",0.982030049904229,0.987875879374152,0.975962957190421,0.972042198434984,0.982629797158477,0.977832767201746,0.949689987867282,0.986837596395026,0.988010376848055,0.969116124828356,0.985685269728283,0.988272831096926,0.986800369970504,0.972625044964509,0.977297206235042,0.979678480049612,0.981634213776381,0.98427576645789,0.982784521885371,0.980112193222824,0.979932136519516,0.986486458421997,0.880316179371059,0.971882810408896,0.984394012958824,0.981471219840947,0.982697865363993,0.981833672996767,0.981281639254357,0.986242413014222,0.98348890736924,0.969009176415207,0.990842522741489,0.990116429268968,0.953038285853626,0.986940947122826,0.984506429165967,0.979989971936063,0.986219190526884,0.491598088430611,0.974740198689114,0.542512532314308,0.358689133241542,0.976814391928281,0.98520488936004,0.975207519256996,0.979750999820395,0.986807931638467,0.988068351091782,0.981243106412919,0.988029332748706,0.988279924238453,0.988316999417701,0.988616787165959,0.982808768549056,0.986025685225199,0.978657961799483,0.995375037739778,0.984271985686673,0.983780945784614,0.984453236174005,0.983239316106468
"cg00381974",0.979731923172297,0.985987546429317,0.967475017478688,0.977005995517059,0.984474303327029,0.984035711898553,0.958016738341,0.983166818480567,0.98426245613011,0.973753762989774,0.989274176172206,0.986074680649299,0.859220855978331,0.987087107518582,0.986698819939379,0.983543011852298,0.985248715817197,0.986739618688164,0.984224599692436,0.983552868191908,0.985530561707662,0.988841083076552,0.844023297010477,0.983674610232044,0.986618069679119,0.986144378693859,0.986455530987116,0.985565491993703,0.985926427405796,0.983907902126098,0.986407669389138,0.98682194246351,0.988258297998505,0.986738483093951,0.987023011943736,0.98664218832426,0.98633306043404,0.983748163590626,0.985861625321998,0.423836886454849,0.7601033602209,0.53928581923366,0.390893574291424,0.986342835526492,0.986226967607841,0.982016759263615,0.984440706289956,0.987276660923862,0.988529403592385,0.976185988751387,0.988280326056744,0.986331282676755,0.988745025995417,0.98563488015703,0.986617024163727,0.986812557479135,0.981352378176532,0.991764327842335,0.797549328475095,0.987558055577783,0.986767964345163,0.98512865200972
"cg00008493",0.990210332101331,0.988715204214808,0.969384236719495,0.967653526823478,0.977108398544278,0.980596493154564,0.985902450932386,0.982334085181907,0.989672573352991,0.966283435083254,0.986433620958642,0.970705801614061,0.975478005375115,0.962368220844712,0.970198999066682,0.978464279391063,0.982903584185903,0.985777916741201,0.987007420176878,0.981401527519378,0.974142950708529,0.973269021871788,0.492683422080638,0.97497799715834,0.981696590518843,0.96835995927372,0.987141047142417,0.962570137553024,0.97137074662462,0.98402832637308,0.982308932603599,0.942821302421887,0.986468656399594,0.99086565073404,0.971028160530076,0.984857171271873,0.983497311808215,0.970060327209,0.988191075239743,0.383437177494401,0.973859145768102,0.42538149865577,0.487807188770026,0.970845766034035,0.980482841988974,0.943787640272929,0.981976201803412,0.981378689178308,0.986123794021775,0.968093220260491,0.980546120325903,0.985565555354147,0.983783180297266,0.983367408583368,0.978749261341179,0.982932765276718,0.980832437986837,0.984277097160408,0.985295939245137,0.981013575484212,0.977837424848402,0.979607987219996
"cg00306728",0.897427501202195,0.975542706114027,0.941388771990424,0.794294071005559,0.988170678953769,0.982818548590893,0.984360088570829,0.979738782421389,0.986128589307161,0.963179790146689,0.993654328587706,0.988732461687361,0.991265131528504,0.979365145663612,0.983692760135412,0.985681750967752,0.988015685442115,0.990361438255,0.989051670395426,0.987357886785662,0.980750700833672,0.98643785641276,0.948633049398959,0.983702535422327,0.987295849845978,0.984028308793157,0.981300522266579,0.974099262365339,0.987894027382559,0.986114458760487,0.992310360032483,0.975908098181747,0.989381145660331,0.994013789897904,0.985237580854486,0.987174289683978,0.987753960332345,0.989128789613268,0.991371114771167,0.545475795425508,0.971423535361701,0.67717635215597,0.516450046997819,0.985609094373812,0.972310198727041,0.97788703167807,0.973349335633359,0.958811698373728,0.978042410090587,0.974158892763442,0.978380097739327,0.985107474497118,0.990892963042545,0.985894305585228,0.982307804050706,0.983470577742263,0.976194185660543,0.993319086261701,0.927302751231314,0.988792329432129,0.986123498824627,0.984687005964197
"cg00094333",0.960979797219201,0.973035342374926,0.974382682876271,0.973583147673199,0.973989047658335,0.966674944012707,0.941643894654241,0.972004078717234,0.961642172794916,0.955639328500439,0.970514940536388,0.975083567491877,0.851199794623348,0.957771979358764,0.97601186750477,0.978929304572401,0.977729044329168,0.980691501017662,0.981542356067242,0.977038138915225,0.968681118005294,0.972935814870538,0.851800673338602,0.979211635755354,0.98033901946344,0.946389596066422,0.976154967385396,0.982192248486489,0.951427837754818,0.961619039596731,0.981506297419497,0.973265111483412,0.978652837824917,0.974630083881235,0.982128735781437,0.973201766283695,0.976638092758365,0.960377121879359,0.983281534162916,0.390938977474141,0.976408746349638,0.533370377098866,0.378481281445388,0.965255316628808,0.954916563064599,0.960778946451154,0.962365604940422,0.979554346768216,0.9837949274346,0.982294935736676,0.963857932107443,0.981326084532092,0.981866095365143,0.980494376140403,0.952276224074159,0.987455493583274,0.980256417431797,0.984915371906408,0.975434447747203,0.977845409443858,0.982892210829731,0.980807505940207
"cg00489477",0.976890684482344,0.975985415219281,0.974445910410267,0.970607473079871,0.977261404464086,0.979664496477531,0.94319524822743,0.97592142290063,0.971122270918567,0.962809177368765,0.984737876247548,0.97948907497848,0.911406403539275,0.982643367412357,0.983449436762414,0.98085136263498,0.982538432164911,0.983048679148898,0.981152083823269,0.979120124732746,0.979763519554465,0.977469543946635,0.974906074871807,0.980854869195999,0.982751897094441,0.980012095863791,0.986012924247833,0.981835807925782,0.985313733161357,0.964486659894994,0.985315922162462,0.983528098238585,0.97894760633183,0.979846429647576,0.977168242903082,0.974217270291809,0.982783931091259,0.9789095190565,0.981194682960014,0.557038313326678,0.969487034607122,0.729041529900658,0.534670551856317,0.98164950175853,0.9800931495462,0.974785483115317,0.981467263534199,0.981213891989794,0.983054052268463,0.979680479460962,0.982702980501627,0.982917702705223,0.985826857263976,0.981951855374293,0.980592066287392,0.984362849764689,0.982068152397597,0.986430509055854,0.841725348530107,0.979684519856937,0.981021258514144,0.979907506874306
"cg00242950",0.98178078836231,0.988015978054422,0.983023875247547,0.979536640916388,0.98971206671641,0.982818838585852,0.751311584896852,0.992226098733645,0.989601742755141,0.970145900334191,0.991017921287802,0.95539878702671,0.916089002801056,0.985206313139637,0.98226422301728,0.977327136997845,0.964330847829239,0.970304431510654,0.954770742723243,0.971775090627538,0.966026208878981,0.980363876362284,0.946040808065449,0.969082391944463,0.982405991845752,0.983744791764396,0.965700219270289,0.962668448919625,0.95827675133013,0.965818582558794,0.98154683531289,0.991030333937009,0.991899916087928,0.977447088883684,0.961237780806442,0.985290226128438,0.981060251265731,0.987335897009762,0.975990862163654,0.954504855438652,0.533709578770205,0.860229264943983,0.88783200923489,0.972668581407645,0.979826128547185,0.92159419905779,0.961572851201407,0.97923227565211,0.982466438609348,0.967030685797912,0.921927822731445,0.97989832894493,0.976860958739449,0.964805051498641,0.971362027562048,0.976383273400683,0.952571165653161,0.99403262557728,0.969360865768165,0.95557157558252,0.969472992068929,0.982912328923078
"cg00240875",0.988961680525398,0.989384713515523,0.984389423719164,0.983555130800228,0.990024070597617,0.986585653592485,0.990119742955687,0.99091953862118,0.9906546308318,0.978686005819106,0.989787402933644,0.987910763557847,0.990865752007308,0.986824068127697,0.982024620392034,0.981828260413996,0.988470488951265,0.990518770891098,0.98862285102643,0.988268479744405,0.981167589055465,0.989868155553342,0.987391798392395,0.992215575273302,0.987802555676151,0.984039537430437,0.990244861831383,0.987612326807923,0.993332711246909,0.989167300426707,0.993154002773484,0.990042080296681,0.995433787469016,0.992705459920752,0.986165322172823,0.992742238640141,0.984992980077775,0.985084558780884,0.988462173319091,0.931918740169468,0.864030708730497,0.954487855914151,0.891416337005492,0.989840855683965,0.983269979237792,0.984902752217259,0.984773703705375,0.991228737313755,0.985485336851113,0.988808826123497,0.989466261928995,0.989188114756559,0.992578495922119,0.986558128155142,0.987468183656345,0.989958595153796,0.987800954757179,0.994316033112989,0.984401990509088,0.990236519215354,0.989451556400582,0.976859683123219
"cg00082178",0.875638438981285,0.9858779632149,0.953248439220361,0.946239887608166,0.97435775332214,0.978956585195402,0.713630320142389,0.9880941482258,0.973633032037186,0.867798115882292,0.947399844680074,0.987817113063922,0.94662891244998,0.977365957023715,0.967023743663675,0.9826529921939,0.986882818222481,0.985628921222175,0.978812206266779,0.981137094289687,0.963858090681169,0.981347768269221,0.973100469299683,0.971661338529049,0.97067887384072,0.96293256421487,0.976986515695417,0.973944874677756,0.984239576476134,0.954816881143849,0.989038635394097,0.971778952514693,0.986662660794998,0.919443449876517,0.976028963545381,0.932125977126229,0.975919832898103,0.970241470912247,0.986027362911033,0.810627439316635,0.688362955838023,0.882332835029841,0.780420953343145,0.977100519901814,0.97360717095545,0.971441136971258,0.96213961733625,0.963771424089533,0.897985530099138,0.977907210158964,0.976769513294201,0.984151003543325,0.984155922943231,0.984964346804876,0.50347680660738,0.978565354078236,0.976192540273813,0.947343669391124,0.987027707781825,0.981812069152328,0.976378589151409,0.92785030758866
"cg00393546",0.977833235470731,0.975152385865217,0.955638400374137,0.956246156461415,0.950284609771159,0.976684080358928,0.9779748873388,0.976454941724517,0.9799693077533,0.969453865941584,0.976057308562671,0.978807872629366,0.971918545954799,0.972895481480504,0.966473360424231,0.972033143337719,0.97481056257582,0.975021881991067,0.96878758265603,0.973896503447366,0.946734795170264,0.950862464258892,0.973948508362266,0.978435951011299,0.969261959069907,0.959197156554682,0.883623180672976,0.974325739810497,0.974391621737755,0.944327411575012,0.966680742511154,0.977867972179343,0.967887645757108,0.973374981478732,0.932980900589687,0.975507187340897,0.974965633453366,0.980432412891217,0.96915825634619,0.822874897545735,0.74375891544186,0.793385993307453,0.648062626798503,0.979192024502364,0.957766625317631,0.972735853344505,0.936348556179311,0.965358985976821,0.954575331065814,0.968548029993251,0.964637808818213,0.971712037028602,0.969698185252272,0.970770738825693,0.968921974088676,0.964933528473055,0.970195068387592,0.986236081162997,0.962769330096334,0.96871612683706,0.959478346381797,0.967590052613817
"cg00340349",0.911751885901413,0.969390250554448,0.967977583109956,0.962387889830553,0.982309050410763,0.973805894740874,0.869715921879536,0.982398216050888,0.980807533146387,0.937496778616074,0.98866493473355,0.987622659186828,0.923182590494508,0.989132844311645,0.987929690229322,0.774032263129926,0.953041063262188,0.965736605534633,0.935478178040232,0.971572982851381,0.983982409820802,0.989048837249199,0.969406088104121,0.989248503539438,0.954161250619843,0.985935043883564,0.992625284099923,0.987876281046231,0.99216881225869,0.9878522007942,0.98988545196665,0.986638849414561,0.976591203388525,0.741351435136031,0.990513399872634,0.985376133169534,0.9578956176934,0.987660506159288,0.965301144569029,0.980992992384535,0.782313543904665,0.982694523094555,0.981413710725558,0.984761565431159,0.982941153993445,0.967946551886441,0.95114424938394,0.968430255773128,0.973499634247653,0.9748947987308,0.978884310458547,0.973373789715949,0.988169638187982,0.974794748995399,0.648190720552288,0.981905014849198,0.979371857398574,0.972590393020933,0.981966740473837,0.967631823801842,0.982992497630099,0.971168611969669
